account_id,touch_id,touch_timestamp,channel,campaign_id
acct_0307,touch_0908,2026-09-09T05:07:00,paid_social,camp_002
acct_0308,touch_0909,2026-07-01T13:58:00,organic_direct,camp_016
acct_0308,touch_0910,2026-08-29T21:28:00,paid_social,camp_020
acct_0309,touch_0911,2026-08-02T19:01:00,paid_social,camp_016
acct_0309,touch_0912,2026-08-19T03:56:00,community_events,camp_015
acct_0309,touch_0913,2026-06-23T02:16:00,developer_sponsorship,camp_001
acct_0309,touch_0914,2026-09-12T16:49:00,organic_direct,camp_019
acct_0310,touch_0915,2026-09-11T10:33:00,organic_direct,camp_020
acct_0310,touch_0916,2026-06-30T13:42:00,paid_social,camp_016
acct_0311,touch_0917,2026-09-10T21:41:00,community_events,camp_005
acct_0311,touch_0918,2026-08-28T19:03:00,paid_search,camp_006
acct_0311,touch_0919,2026-08-21T15:54:00,community_events,camp_006
acct_0312,touch_0920,2026-08-19T10:15:00,developer_sponsorship,camp_009
acct_0313,touch_0921,2026-08-21T07:35:00,community_events,camp_013
acct_0314,touch_0922,2026-06-28T14:28:00,organic_direct,camp_015
acct_0314,touch_0923,2026-06-29T15:28:00,developer_sponsorship,camp_004
acct_0315,touch_0924,2026-09-09T00:06:00,community_events,camp_014
acct_0315,touch_0925,2026-06-22T17:35:00,paid_search,camp_003
acct_0315,touch_0926,2026-09-03T19:40:00,developer_sponsorship,camp_017
acct_0315,touch_0927,2026-08-28T06:41:00,community_events,camp_011
acct_0316,touch_0928,2026-06-24T07:54:00,community_events,camp_011
acct_0316,touch_0929,2026-08-28T19:38:00,community_events,camp_012
acct_0316,touch_0930,2026-08-14T03:06:00,paid_social,camp_001
acct_0317,touch_0931,2026-08-02T20:51:00,developer_sponsorship,camp_018
acct_0317,touch_0932,2026-08-23T11:44:00,paid_search,camp_002
acct_0317,touch_0933,2026-07-09T15:08:00,community_events,camp_004
acct_0318,touch_0934,2026-09-04T06:12:00,paid_search,camp_013
acct_0318,touch_0935,2026-07-15T14:52:00,paid_social,camp_011
acct_0318,touch_0936,2026-07-01T13:02:00,organic_direct,camp_004
acct_0319,touch_0937,2026-08-15T21:37:00,organic_direct,camp_005
acct_0319,touch_0938,2026-08-20T00:33:00,paid_search,camp_018
acct_0319,touch_0939,2026-08-12T18:30:00,organic_direct,camp_006
acct_0319,touch_0940,2026-09-14T18:11:00,paid_social,camp_004
acct_0320,touch_0941,2026-09-10T19:38:00,developer_sponsorship,camp_017
acct_0320,touch_0942,2026-08-06T13:38:00,paid_social,camp_009
acct_0320,touch_0943,2026-08-07T10:18:00,community_events,camp_005
acct_0320,touch_0944,2026-07-05T13:38:00,organic_direct,camp_010
acct_0321,touch_0945,2026-07-28T22:47:00,organic_direct,camp_007
acct_0321,touch_0946,2026-07-13T06:39:00,developer_sponsorship,camp_012
acct_0321,touch_0947,2026-09-12T04:45:00,paid_social,camp_017
acct_0321,touch_0948,2026-08-26T22:40:00,developer_sponsorship,camp_004
acct_0321,touch_0949,2026-08-02T17:30:00,organic_direct,camp_019
acct_0322,touch_0950,2026-09-12T23:57:00,organic_direct,camp_010
acct_0322,touch_0951,2026-08-11T00:33:00,paid_search,camp_001
acct_0322,touch_0952,2026-08-05T04:03:00,paid_search,camp_007
acct_0322,touch_0953,2026-07-22T05:18:00,developer_sponsorship,camp_005
acct_0323,touch_0954,2026-09-14T09:13:00,organic_direct,camp_002
acct_0324,touch_0955,2026-08-14T03:39:00,organic_direct,camp_008
acct_0324,touch_0956,2026-09-08T17:24:00,paid_social,camp_017
acct_0324,touch_0957,2026-09-15T09:44:00,paid_search,camp_013
acct_0325,touch_0958,2026-08-10T21:20:00,organic_direct,camp_002
acct_0325,touch_0959,2026-06-19T23:16:00,paid_social,camp_020
acct_0325,touch_0960,2026-08-13T07:58:00,developer_sponsorship,camp_019
acct_0325,touch_0961,2026-08-26T23:38:00,paid_social,camp_007
acct_0326,touch_0962,2026-08-14T05:43:00,paid_search,camp_006
acct_0326,touch_0963,2026-07-10T23:32:00,paid_search,camp_013
acct_0326,touch_0964,2026-06-23T13:17:00,organic_direct,camp_009
acct_0327,touch_0965,2026-07-08T18:54:00,developer_sponsorship,camp_001
acct_0327,touch_0966,2026-07-30T14:45:00,paid_social,camp_002
acct_0328,touch_0967,2026-07-29T19:03:00,organic_direct,camp_010
acct_0328,touch_0968,2026-08-19T18:35:00,developer_sponsorship,camp_003
acct_0329,touch_0969,2026-08-24T07:11:00,organic_direct,camp_003
acct_0329,touch_0970,2026-08-21T05:26:00,organic_direct,camp_018
acct_0329,touch_0971,2026-08-08T02:22:00,paid_social,camp_007
acct_0330,touch_0972,2026-07-30T11:18:00,paid_social,camp_020
acct_0330,touch_0973,2026-08-24T15:35:00,paid_search,camp_004
acct_0330,touch_0974,2026-09-11T11:28:00,paid_social,camp_020
acct_0331,touch_0975,2026-07-19T01:43:00,developer_sponsorship,camp_013
acct_0331,touch_0976,2026-07-02T12:16:00,organic_direct,camp_010
acct_0331,touch_0977,2026-06-21T16:52:00,developer_sponsorship,camp_017
acct_0331,touch_0978,2026-08-22T14:31:00,paid_search,camp_010
acct_0331,touch_0979,2026-09-09T06:20:00,organic_direct,camp_003
acct_0332,touch_0980,2026-07-09T17:34:00,paid_search,camp_003
acct_0333,touch_0981,2026-09-11T20:49:00,paid_social,camp_014
acct_0333,touch_0982,2026-07-01T06:34:00,community_events,camp_003
acct_0334,touch_0983,2026-06-21T14:45:00,developer_sponsorship,camp_002
acct_0334,touch_0984,2026-06-29T02:03:00,paid_social,camp_009
acct_0335,touch_0985,2026-06-27T18:52:00,paid_social,camp_009
acct_0335,touch_0986,2026-08-09T12:28:00,community_events,camp_014
acct_0335,touch_0987,2026-07-28T00:24:00,paid_search,camp_018
acct_0335,touch_0988,2026-06-18T20:46:00,organic_direct,camp_003
acct_0335,touch_0989,2026-08-31T01:44:00,paid_search,camp_012
acct_0336,touch_0990,2026-07-01T09:50:00,developer_sponsorship,camp_020
acct_0336,touch_0991,2026-06-29T09:48:00,community_events,camp_013
acct_0336,touch_0992,2026-08-07T21:01:00,community_events,camp_006
acct_0336,touch_0993,2026-08-25T07:08:00,community_events,camp_018
acct_0336,touch_0994,2026-07-25T20:09:00,developer_sponsorship,camp_012
acct_0337,touch_0995,2026-08-27T17:09:00,paid_search,camp_002
acct_0338,touch_0996,2026-08-30T19:25:00,organic_direct,camp_018
acct_0339,touch_0997,2026-07-27T06:47:00,developer_sponsorship,camp_007
acct_0340,touch_0998,2026-09-08T16:09:00,paid_social,camp_006
acct_0340,touch_0999,2026-07-16T19:53:00,developer_sponsorship,camp_007
acct_0340,touch_1000,2026-07-02T05:42:00,organic_direct,camp_002
acct_0340,touch_1001,2026-08-27T14:41:00,organic_direct,camp_003
acct_0341,touch_1002,2026-09-11T02:16:00,paid_search,camp_007
acct_0341,touch_1003,2026-08-31T15:21:00,developer_sponsorship,camp_005
acct_0341,touch_1004,2026-09-11T20:15:00,paid_search,camp_010
acct_0342,touch_1005,2026-06-26T06:20:00,community_events,camp_015
acct_0342,touch_1006,2026-07-30T19:42:00,developer_sponsorship,camp_019
acct_0342,touch_1007,2026-07-07T18:36:00,developer_sponsorship,camp_011
acct_0342,touch_1008,2026-08-11T05:00:00,developer_sponsorship,camp_008
acct_0342,touch_1009,2026-07-16T22:47:00,community_events,camp_009
acct_0343,touch_1010,2026-07-05T21:46:00,developer_sponsorship,camp_016
acct_0343,touch_1011,2026-08-16T14:22:00,developer_sponsorship,camp_016
acct_0343,touch_1012,2026-08-27T03:11:00,organic_direct,camp_003
acct_0344,touch_1013,2026-07-05T17:12:00,developer_sponsorship,camp_003
acct_0344,touch_1014,2026-06-27T00:54:00,organic_direct,camp_001
acct_0344,touch_1015,2026-08-31T18:25:00,organic_direct,camp_007
acct_0345,touch_1016,2026-08-27T08:34:00,organic_direct,camp_016
acct_0346,touch_1017,2026-08-03T12:14:00,organic_direct,camp_010
acct_0346,touch_1018,2026-07-05T14:32:00,organic_direct,camp_003
acct_0347,touch_1019,2026-08-03T16:00:00,paid_social,camp_020
acct_0347,touch_1020,2026-09-13T05:48:00,organic_direct,camp_005
acct_0347,touch_1021,2026-08-14T05:11:00,organic_direct,camp_019
acct_0347,touch_1022,2026-09-10T04:47:00,community_events,camp_012
acct_0348,touch_1023,2026-07-16T15:14:00,paid_search,camp_009
acct_0349,touch_1024,2026-07-17T01:42:00,paid_social,camp_017
acct_0349,touch_1025,2026-08-03T12:30:00,community_events,camp_002
acct_0349,touch_1026,2026-06-23T20:20:00,paid_search,camp_017
acct_0350,touch_1027,2026-07-21T18:34:00,organic_direct,camp_006
acct_0350,touch_1028,2026-08-05T20:24:00,developer_sponsorship,camp_019
acct_0350,touch_1029,2026-09-09T02:33:00,developer_sponsorship,camp_013
acct_0351,touch_1030,2026-08-23T12:22:00,developer_sponsorship,camp_016
acct_0351,touch_1031,2026-08-18T19:00:00,organic_direct,camp_005
acct_0352,touch_1032,2026-07-09T07:04:00,organic_direct,camp_009
acct_0352,touch_1033,2026-07-15T04:11:00,paid_social,camp_012
acct_0352,touch_1034,2026-09-03T22:52:00,paid_search,camp_008
acct_0352,touch_1035,2026-08-10T10:46:00,paid_search,camp_016
acct_0353,touch_1036,2026-08-18T06:37:00,paid_social,camp_014
acct_0353,touch_1037,2026-06-20T07:02:00,paid_social,camp_019
acct_0353,touch_1038,2026-09-01T05:08:00,organic_direct,camp_002
acct_0353,touch_1039,2026-08-30T04:03:00,paid_social,camp_009
acct_0354,touch_1040,2026-08-23T12:38:00,organic_direct,camp_001
acct_0354,touch_1041,2026-09-10T09:05:00,paid_social,camp_015
acct_0355,touch_1042,2026-08-17T15:10:00,paid_social,camp_014
acct_0355,touch_1043,2026-09-02T04:50:00,organic_direct,camp_006
acct_0355,touch_1044,2026-09-05T21:32:00,developer_sponsorship,camp_006
acct_0355,touch_1045,2026-09-13T10:59:00,community_events,camp_020
acct_0355,touch_1046,2026-09-01T02:14:00,community_events,camp_013
acct_0356,touch_1047,2026-07-01T00:12:00,organic_direct,camp_017
acct_0356,touch_1048,2026-09-13T13:52:00,paid_social,camp_020
acct_0357,touch_1049,2026-07-10T15:57:00,organic_direct,camp_020
acct_0358,touch_1050,2026-08-25T16:48:00,paid_search,camp_003
acct_0359,touch_1051,2026-09-10T04:57:00,organic_direct,camp_018
acct_0359,touch_1052,2026-06-18T21:41:00,community_events,camp_017
acct_0359,touch_1053,2026-08-10T11:55:00,paid_search,camp_017
acct_0359,touch_1054,2026-08-11T07:51:00,community_events,camp_013
acct_0360,touch_1055,2026-09-01T23:58:00,organic_direct,camp_004
acct_0360,touch_1056,2026-08-11T04:16:00,community_events,camp_008
acct_0360,touch_1057,2026-06-28T09:38:00,organic_direct,camp_014
acct_0361,touch_1058,2026-07-12T00:45:00,paid_search,camp_019
acct_0361,touch_1059,2026-08-23T03:33:00,paid_search,camp_013
acct_0361,touch_1060,2026-09-09T06:44:00,developer_sponsorship,camp_014
acct_0362,touch_1061,2026-07-01T04:27:00,organic_direct,camp_009
acct_0362,touch_1062,2026-07-21T17:27:00,organic_direct,camp_012
acct_0362,touch_1063,2026-09-04T08:43:00,community_events,camp_007
acct_0363,touch_1064,2026-08-27T17:30:00,paid_social,camp_012
acct_0363,touch_1065,2026-08-28T17:30:00,developer_sponsorship,camp_010
acct_0363,touch_1066,2026-08-30T11:49:00,community_events,camp_005
acct_0363,touch_1067,2026-09-10T03:47:00,paid_social,camp_015
acct_0364,touch_1068,2026-06-30T06:32:00,community_events,camp_011
acct_0364,touch_1069,2026-08-27T19:44:00,paid_search,camp_006
acct_0365,touch_1070,2026-09-07T00:51:00,paid_search,camp_005
acct_0365,touch_1071,2026-08-17T19:27:00,paid_search,camp_003
acct_0365,touch_1072,2026-07-21T07:23:00,paid_search,camp_020
acct_0365,touch_1073,2026-06-22T23:24:00,community_events,camp_020
acct_0366,touch_1074,2026-07-24T22:38:00,paid_search,camp_006
acct_0366,touch_1075,2026-09-07T15:28:00,paid_search,camp_007
acct_0366,touch_1076,2026-09-10T16:18:00,paid_social,camp_002
acct_0366,touch_1077,2026-09-02T16:33:00,paid_social,camp_020
acct_0366,touch_1078,2026-07-09T21:02:00,developer_sponsorship,camp_008
acct_0367,touch_1079,2026-07-08T02:17:00,community_events,camp_012
acct_0368,touch_1080,2026-08-08T18:12:00,organic_direct,camp_001
acct_0368,touch_1081,2026-06-26T02:35:00,developer_sponsorship,camp_018
acct_0368,touch_1082,2026-08-31T11:22:00,developer_sponsorship,camp_008
acct_0368,touch_1083,2026-09-03T06:29:00,community_events,camp_019
acct_0369,touch_1084,2026-07-21T05:26:00,organic_direct,camp_004
acct_0370,touch_1085,2026-06-27T16:18:00,developer_sponsorship,camp_004
acct_0370,touch_1086,2026-08-22T08:56:00,organic_direct,camp_019
acct_0370,touch_1087,2026-07-20T22:28:00,community_events,camp_019
acct_0370,touch_1088,2026-08-18T07:48:00,developer_sponsorship,camp_015
acct_0370,touch_1089,2026-09-13T14:57:00,organic_direct,camp_001
acct_0371,touch_1090,2026-07-02T08:04:00,community_events,camp_008
acct_0371,touch_1091,2026-09-12T22:14:00,developer_sponsorship,camp_014
acct_0371,touch_1092,2026-08-02T16:34:00,paid_search,camp_009
acct_0371,touch_1093,2026-07-19T09:05:00,community_events,camp_011
acct_0372,touch_1094,2026-08-27T05:30:00,developer_sponsorship,camp_012
acct_0373,touch_1095,2026-08-30T08:11:00,paid_social,camp_016
acct_0373,touch_1096,2026-07-13T07:47:00,paid_social,camp_009
acct_0374,touch_1097,2026-07-17T06:53:00,paid_social,camp_020
acct_0374,touch_1098,2026-08-02T04:49:00,paid_search,camp_004
acct_0375,touch_1099,2026-09-12T21:31:00,organic_direct,camp_001
acct_0376,touch_1100,2026-06-23T15:23:00,organic_direct,camp_011
acct_0376,touch_1101,2026-08-20T18:55:00,developer_sponsorship,camp_016
acct_0376,touch_1102,2026-07-11T16:17:00,community_events,camp_008
acct_0376,touch_1103,2026-08-30T04:03:00,organic_direct,camp_014
acct_0376,touch_1104,2026-08-18T17:02:00,organic_direct,camp_012
acct_0377,touch_1105,2026-09-13T05:29:00,paid_search,camp_017
acct_0377,touch_1106,2026-08-15T10:44:00,paid_search,camp_001
acct_0377,touch_1107,2026-09-12T06:24:00,organic_direct,camp_004
acct_0377,touch_1108,2026-07-29T11:39:00,developer_sponsorship,camp_006
acct_0378,touch_1109,2026-07-21T07:17:00,community_events,camp_020
acct_0378,touch_1110,2026-07-31T11:11:00,community_events,camp_014
acct_0378,touch_1111,2026-07-14T13:44:00,developer_sponsorship,camp_012
acct_0378,touch_1112,2026-08-08T08:28:00,paid_social,camp_019
acct_0378,touch_1113,2026-07-04T18:43:00,paid_social,camp_004
acct_0379,touch_1114,2026-07-18T17:27:00,community_events,camp_007
acct_0379,touch_1115,2026-07-06T23:09:00,community_events,camp_001
acct_0379,touch_1116,2026-07-10T13:31:00,paid_social,camp_017
acct_0380,touch_1117,2026-07-28T15:19:00,developer_sponsorship,camp_018
acct_0380,touch_1118,2026-08-29T01:25:00,paid_search,camp_006
acct_0380,touch_1119,2026-06-25T06:52:00,developer_sponsorship,camp_016
acct_0380,touch_1120,2026-09-06T03:28:00,developer_sponsorship,camp_009
acct_0380,touch_1121,2026-08-03T11:35:00,organic_direct,camp_009
acct_0381,touch_1122,2026-06-20T13:07:00,developer_sponsorship,camp_020
acct_0381,touch_1123,2026-07-13T18:36:00,organic_direct,camp_006
acct_0381,touch_1124,2026-07-24T11:20:00,organic_direct,camp_016
acct_0382,touch_1125,2026-06-28T12:39:00,developer_sponsorship,camp_015
acct_0382,touch_1126,2026-09-06T04:55:00,paid_social,camp_011
acct_0382,touch_1127,2026-08-10T20:39:00,organic_direct,camp_013
acct_0382,touch_1128,2026-06-27T02:10:00,developer_sponsorship,camp_008
acct_0383,touch_1129,2026-07-28T20:18:00,developer_sponsorship,camp_020
acct_0383,touch_1130,2026-09-08T12:17:00,community_events,camp_012
acct_0383,touch_1131,2026-09-01T16:28:00,community_events,camp_006
acct_0384,touch_1132,2026-06-20T04:46:00,paid_social,camp_009
acct_0384,touch_1133,2026-09-15T23:05:00,paid_social,camp_006
acct_0385,touch_1134,2026-07-01T03:04:00,community_events,camp_018
acct_0385,touch_1135,2026-06-24T00:49:00,community_events,camp_017
acct_0385,touch_1136,2026-06-28T03:16:00,organic_direct,camp_005
acct_0385,touch_1137,2026-06-28T20:59:00,community_events,camp_010
acct_0386,touch_1138,2026-07-19T23:18:00,community_events,camp_005
acct_0386,touch_1139,2026-07-04T16:53:00,paid_social,camp_001
acct_0387,touch_1140,2026-09-10T11:55:00,developer_sponsorship,camp_016
acct_0388,touch_1141,2026-08-26T08:35:00,community_events,camp_005
acct_0388,touch_1142,2026-09-15T17:11:00,organic_direct,camp_020
acct_0388,touch_1143,2026-08-15T20:47:00,organic_direct,camp_014
acct_0388,touch_1144,2026-08-24T20:40:00,organic_direct,camp_010
acct_0389,touch_1145,2026-08-18T17:14:00,paid_search,camp_015
acct_0389,touch_1146,2026-07-27T11:26:00,developer_sponsorship,camp_005
acct_0389,touch_1147,2026-07-26T00:00:00,organic_direct,camp_005
acct_0390,touch_1148,2026-07-24T15:34:00,paid_search,camp_016
acct_0390,touch_1149,2026-08-18T09:00:00,community_events,camp_010
acct_0390,touch_1150,2026-09-02T07:50:00,paid_search,camp_018
acct_0391,touch_1151,2026-07-12T13:56:00,organic_direct,camp_014
acct_0391,touch_1152,2026-08-07T07:10:00,community_events,camp_013
acct_0391,touch_1153,2026-07-16T08:05:00,community_events,camp_008
acct_0392,touch_1154,2026-09-04T22:43:00,developer_sponsorship,camp_010
acct_0392,touch_1155,2026-09-09T23:34:00,developer_sponsorship,camp_014
acct_0392,touch_1156,2026-07-12T02:11:00,paid_social,camp_010
acct_0392,touch_1157,2026-07-02T20:29:00,organic_direct,camp_015
acct_0392,touch_1158,2026-07-22T22:39:00,community_events,camp_007
acct_0393,touch_1159,2026-06-20T04:03:00,organic_direct,camp_001
acct_0393,touch_1160,2026-07-11T03:18:00,developer_sponsorship,camp_005
acct_0393,touch_1161,2026-08-13T23:00:00,paid_social,camp_003
acct_0394,touch_1162,2026-06-19T15:13:00,developer_sponsorship,camp_014
acct_0394,touch_1163,2026-07-27T15:23:00,community_events,camp_002
acct_0395,touch_1164,2026-06-28T04:03:00,developer_sponsorship,camp_013
acct_0395,touch_1165,2026-06-27T17:30:00,paid_social,camp_007
acct_0395,touch_1166,2026-07-20T12:53:00,paid_search,camp_004
acct_0396,touch_1167,2026-08-06T14:15:00,paid_search,camp_007
acct_0396,touch_1168,2026-08-15T23:49:00,paid_search,camp_017
acct_0397,touch_1169,2026-08-17T12:43:00,developer_sponsorship,camp_011
acct_0397,touch_1170,2026-07-08T20:46:00,paid_search,camp_018
acct_0398,touch_1171,2026-07-03T08:30:00,developer_sponsorship,camp_007
acct_0398,touch_1172,2026-08-03T01:55:00,paid_social,camp_004
acct_0398,touch_1173,2026-07-18T20:27:00,developer_sponsorship,camp_001
acct_0398,touch_1174,2026-07-09T08:37:00,paid_search,camp_013
acct_0398,touch_1175,2026-07-19T00:02:00,organic_direct,camp_016
acct_0399,touch_1176,2026-07-07T11:49:00,paid_search,camp_008
acct_0399,touch_1177,2026-07-08T15:05:00,organic_direct,camp_011
acct_0399,touch_1178,2026-09-06T01:03:00,developer_sponsorship,camp_005
acct_0399,touch_1179,2026-09-15T17:50:00,paid_search,camp_005
acct_0399,touch_1180,2026-08-19T07:20:00,organic_direct,camp_012
acct_0400,touch_1181,2026-07-12T00:44:00,community_events,camp_012
acct_0400,touch_1182,2026-07-05T08:57:00,paid_search,camp_016
acct_0400,touch_1183,2026-08-13T17:18:00,organic_direct,camp_016
acct_0400,touch_1184,2026-07-12T18:11:00,organic_direct,camp_012
acct_0401,touch_1185,2026-08-16T08:55:00,organic_direct,camp_018
acct_0401,touch_1186,2026-07-08T02:33:00,paid_social,camp_015
acct_0401,touch_1187,2026-07-25T08:34:00,developer_sponsorship,camp_015
acct_0402,touch_1188,2026-09-07T16:24:00,paid_social,camp_001
acct_0403,touch_1189,2026-08-03T19:15:00,developer_sponsorship,camp_003
acct_0403,touch_1190,2026-09-10T17:52:00,community_events,camp_007
acct_0403,touch_1191,2026-08-24T21:31:00,organic_direct,camp_005
acct_0403,touch_1192,2026-09-04T09:20:00,community_events,camp_011
acct_0403,touch_1193,2026-07-02T03:33:00,paid_search,camp_002
acct_0404,touch_1194,2026-07-10T01:12:00,paid_search,camp_016
acct_0404,touch_1195,2026-07-12T03:02:00,organic_direct,camp_013
acct_0405,touch_1196,2026-08-24T19:44:00,organic_direct,camp_009
acct_0405,touch_1197,2026-06-24T11:14:00,organic_direct,camp_003
acct_0405,touch_1198,2026-06-19T06:41:00,community_events,camp_003
acct_0405,touch_1199,2026-08-16T20:03:00,developer_sponsorship,camp_018
acct_0406,touch_1200,2026-08-04T22:03:00,organic_direct,camp_009
acct_0406,touch_1201,2026-08-24T01:46:00,paid_search,camp_010
acct_0406,touch_1202,2026-06-27T06:33:00,paid_search,camp_004
acct_0406,touch_1203,2026-07-17T17:24:00,paid_social,camp_007
acct_0407,touch_1204,2026-09-10T07:36:00,paid_social,camp_018
acct_0407,touch_1205,2026-08-28T13:47:00,paid_search,camp_019
acct_0407,touch_1206,2026-08-02T21:29:00,community_events,camp_004
acct_0407,touch_1207,2026-07-09T05:35:00,community_events,camp_017
acct_0407,touch_1208,2026-07-31T21:10:00,organic_direct,camp_020
acct_0408,touch_1209,2026-08-02T10:35:00,developer_sponsorship,camp_012
acct_0408,touch_1210,2026-08-09T20:27:00,developer_sponsorship,camp_020
acct_0408,touch_1211,2026-07-18T18:34:00,paid_social,camp_013
acct_0408,touch_1212,2026-08-27T23:16:00,developer_sponsorship,camp_015
acct_0409,touch_1213,2026-08-07T00:46:00,paid_search,camp_010
acct_0409,touch_1214,2026-09-02T00:33:00,paid_social,camp_010
acct_0409,touch_1215,2026-06-18T09:14:00,paid_social,camp_011
acct_0409,touch_1216,2026-06-20T22:52:00,developer_sponsorship,camp_018
acct_0410,touch_1217,2026-08-28T18:59:00,organic_direct,camp_005
acct_0410,touch_1218,2026-06-30T01:29:00,developer_sponsorship,camp_005
acct_0410,touch_1219,2026-07-05T08:23:00,organic_direct,camp_008
acct_0410,touch_1220,2026-07-17T08:51:00,developer_sponsorship,camp_003
acct_0410,touch_1221,2026-08-30T12:36:00,paid_social,camp_003
acct_0411,touch_1222,2026-08-18T05:31:00,organic_direct,camp_004
acct_0411,touch_1223,2026-09-02T20:19:00,paid_search,camp_019
acct_0411,touch_1224,2026-08-05T02:49:00,paid_search,camp_011
acct_0412,touch_1225,2026-08-12T13:59:00,paid_search,camp_008
acct_0412,touch_1226,2026-09-09T19:59:00,paid_search,camp_013
acct_0412,touch_1227,2026-06-24T09:33:00,paid_search,camp_011
acct_0413,touch_1228,2026-08-29T04:20:00,organic_direct,camp_008
acct_0413,touch_1229,2026-07-07T01:43:00,community_events,camp_015
acct_0413,touch_1230,2026-09-02T18:32:00,paid_search,camp_008
acct_0413,touch_1231,2026-08-12T09:50:00,community_events,camp_005
acct_0413,touch_1232,2026-07-04T10:05:00,community_events,camp_019
acct_0414,touch_1233,2026-08-27T12:16:00,paid_search,camp_013
acct_0415,touch_1234,2026-08-12T22:08:00,paid_social,camp_016
acct_0415,touch_1235,2026-08-28T06:31:00,community_events,camp_019
acct_0415,touch_1236,2026-07-13T17:39:00,organic_direct,camp_008
acct_0415,touch_1237,2026-07-19T02:17:00,community_events,camp_011
acct_0415,touch_1238,2026-09-13T18:05:00,paid_search,camp_014
acct_0416,touch_1239,2026-08-03T11:12:00,developer_sponsorship,camp_012
acct_0416,touch_1240,2026-09-02T20:01:00,developer_sponsorship,camp_006
acct_0416,touch_1241,2026-08-01T19:52:00,community_events,camp_020
acct_0416,touch_1242,2026-07-06T14:02:00,paid_social,camp_007
acct_0417,touch_1243,2026-07-07T23:54:00,paid_search,camp_004
acct_0417,touch_1244,2026-06-24T07:39:00,paid_social,camp_010
acct_0417,touch_1245,2026-06-19T10:44:00,paid_search,camp_010
acct_0418,touch_1246,2026-08-17T00:21:00,paid_social,camp_018
acct_0418,touch_1247,2026-07-15T06:34:00,organic_direct,camp_009
acct_0418,touch_1248,2026-08-27T15:39:00,paid_social,camp_001
acct_0418,touch_1249,2026-08-05T18:57:00,organic_direct,camp_002
acct_0419,touch_1250,2026-07-09T01:18:00,paid_social,camp_020
acct_0419,touch_1251,2026-07-22T01:29:00,paid_search,camp_003
acct_0419,touch_1252,2026-08-06T21:17:00,developer_sponsorship,camp_004
acct_0420,touch_1253,2026-07-25T20:24:00,paid_social,camp_013
acct_0421,touch_1254,2026-06-30T10:31:00,organic_direct,camp_018
acct_0421,touch_1255,2026-06-29T05:12:00,organic_direct,camp_015
acct_0421,touch_1256,2026-08-28T22:01:00,paid_search,camp_008
acct_0421,touch_1257,2026-08-24T09:21:00,community_events,camp_013
acct_0421,touch_1258,2026-07-08T00:22:00,developer_sponsorship,camp_012
acct_0422,touch_1259,2026-07-18T16:17:00,paid_search,camp_009
acct_0422,touch_1260,2026-08-06T00:35:00,developer_sponsorship,camp_008
acct_0422,touch_1261,2026-07-07T10:57:00,community_events,camp_005
acct_0423,touch_1262,2026-08-05T16:43:00,organic_direct,camp_008
acct_0424,touch_1263,2026-07-18T18:09:00,community_events,camp_010
acct_0424,touch_1264,2026-09-03T10:28:00,organic_direct,camp_005
acct_0424,touch_1265,2026-07-14T20:08:00,organic_direct,camp_018
acct_0424,touch_1266,2026-09-13T06:55:00,paid_social,camp_010
acct_0425,touch_1267,2026-07-05T13:58:00,paid_social,camp_019
acct_0425,touch_1268,2026-07-08T10:04:00,organic_direct,camp_018
acct_0425,touch_1269,2026-07-03T05:20:00,paid_social,camp_001
acct_0425,touch_1270,2026-07-28T13:26:00,developer_sponsorship,camp_015
acct_0425,touch_1271,2026-09-07T23:17:00,paid_social,camp_007
acct_0426,touch_1272,2026-07-04T05:01:00,organic_direct,camp_020
acct_0427,touch_1273,2026-09-03T18:39:00,paid_social,camp_020
acct_0427,touch_1274,2026-07-17T07:43:00,paid_search,camp_012
acct_0427,touch_1275,2026-06-28T22:49:00,community_events,camp_005
acct_0428,touch_1276,2026-09-03T15:45:00,developer_sponsorship,camp_006
acct_0428,touch_1277,2026-08-06T15:30:00,paid_social,camp_006
acct_0428,touch_1278,2026-07-12T07:02:00,community_events,camp_001
acct_0428,touch_1279,2026-07-22T13:14:00,paid_social,camp_007
acct_0428,touch_1280,2026-06-26T05:59:00,community_events,camp_020
acct_0429,touch_1281,2026-09-14T10:55:00,community_events,camp_008
acct_0429,touch_1282,2026-08-11T12:49:00,paid_search,camp_020
acct_0429,touch_1283,2026-08-05T23:20:00,community_events,camp_020
acct_0429,touch_1284,2026-08-30T19:34:00,organic_direct,camp_002
acct_0430,touch_1285,2026-07-01T14:29:00,paid_search,camp_008
acct_0430,touch_1286,2026-08-23T17:25:00,paid_search,camp_018
acct_0430,touch_1287,2026-08-06T16:48:00,paid_search,camp_007
acct_0430,touch_1288,2026-07-25T14:25:00,developer_sponsorship,camp_010
acct_0430,touch_1289,2026-08-16T05:27:00,developer_sponsorship,camp_020
acct_0431,touch_1290,2026-09-14T16:57:00,paid_social,camp_015
acct_0432,touch_1291,2026-06-29T23:32:00,paid_search,camp_006
acct_0432,touch_1292,2026-08-31T22:34:00,paid_social,camp_013
acct_0432,touch_1293,2026-08-09T10:28:00,paid_search,camp_006
acct_0432,touch_1294,2026-08-15T18:57:00,paid_social,camp_015
acct_0433,touch_1295,2026-07-20T10:44:00,paid_social,camp_004
acct_0434,touch_1296,2026-07-02T22:28:00,developer_sponsorship,camp_003
